cik1	fy1	period1	cik2	fy2	period2	dist
0001529293	2012	20120731	0001000228	2012	20121229	0.514504281948
0001529293	2012	20120731	0001371217	2012	20121231	0.408843725087
0001529293	2012	20120731	0001117106	2012	20121231	0.454937896186
0001529293	2012	20120731	0000093389	2012	20121231	0.482248405243
0001529293	2012	20120731	0001287808	2012	20121231	0.450036682284
0001529293	2012	20120731	0001125903	2012	20121231	0.548742036893
0001529293	2012	20120731	0001491525	2012	20120331	0.399768205502
0001529293	2012	20120731	0001111817	2012	20120630	0.417468054871
0001529293	2012	20120731	0000825324	2012	20120930	0.426481690984
0001529293	2012	20120731	0001020475	2012	20121231	0.806689353631
0001529293	2012	20120731	0001551887	2012	20121031	0.422708677904
0001529293	2012	20120731	0001002590	2012	20120930	0.485376705258
0001529293	2012	20120731	0000727510	2012	20121231	0.450329902371
0001529293	2012	20120731	0001510524	2012	20121231	0.439432327748
0001529293	2012	20120731	0001355304	2012	20121231	0.449549929872
0001529293	2012	20120731	0000041719	2012	20121231	0.456206342481
0001529293	2012	20120731	0001005284	2012	20121231	0.459265390062
0001529293	2012	20120731	0001366407	2012	20121231	0.56580134154
0001529293	2012	20120731	0001450708	2012	20121031	0.437185888963
0001529293	2012	20120731	0001530804	2012	20121231	0.484785612632
0001529293	2012	20120731	0000948426	2012	20121231	0.448778244355
0001529293	2012	20120731	0001523733	2012	20121231	0.454048489865
0001551887	2012	20121031	0001136352	2012	20120930	0.409041789462
0001551887	2012	20121031	0001064728	2012	20121231	0.382437451646
0001551887	2012	20121031	0001034842	2012	20121231	0.509152402444
0001551887	2012	20121031	0000098362	2012	20121231	0.40635351571
0001551887	2012	20121031	0001412486	2012	20121231	0.382820780359
0001551887	2012	20121031	0001384072	2012	20121231	0.457459741108
0001551887	2012	20121031	0001281198	2012	20121231	0.425133469011
0001551887	2012	20121031	0000068709	2012	20120929	0.428126985583
0001551887	2012	20121031	0000093410	2012	20121231	0.464049950005
0001551887	2012	20121031	0000789868	2012	20121231	0.380025167578
0001551887	2012	20121031	0000836429	2012	20120731	0.382923354726
0001551887	2012	20121031	0001389067	2012	20121231	0.606237264257
0001551887	2012	20121031	0000027748	2012	20120728	0.383128746654
0001551887	2012	20121031	0000746967	2012	20120930	0.646022435807
0001551887	2012	20121031	0001000228	2012	20121229	0.467236702584
0001551887	2012	20121031	0001371217	2012	20121231	0.385473185419
0001551887	2012	20121031	0001117106	2012	20121231	0.411692342693
0001551887	2012	20121031	0000093389	2012	20121231	0.427445280014
0001551887	2012	20121031	0001287808	2012	20121231	0.400109929537
0001551887	2012	20121031	0001125903	2012	20121231	0.528298080195
0001551887	2012	20121031	0001491525	2012	20120331	0.357120780675
0001551887	2012	20121031	0001111817	2012	20120630	0.358858802128
0001551887	2012	20121031	0000825324	2012	20120930	0.39487291034
0001551887	2012	20121031	0001020475	2012	20121231	0.80042410195
0001551887	2012	20121031	0001529293	2012	20120731	0.422708677904
0001551887	2012	20121031	0001002590	2012	20120930	0.428840437819
0001551887	2012	20121031	0000727510	2012	20121231	0.377504433978
0001551887	2012	20121031	0001510524	2012	20121231	0.391618651689
0001551887	2012	20121031	0001355304	2012	20121231	0.370000878588
0001551887	2012	20121031	0000041719	2012	20121231	0.381957098936
0001551887	2012	20121031	0001005284	2012	20121231	0.400895251699
0001551887	2012	20121031	0001366407	2012	20121231	0.584844420843
0001551887	2012	20121031	0001450708	2012	20121031	0.436955817929
0001551887	2012	20121031	0001530804	2012	20121231	0.411530742105
0001551887	2012	20121031	0000948426	2012	20121231	0.441996757362
0001551887	2012	20121031	0001523733	2012	20121231	0.426994748904
0001002590	2012	20120930	0001136352	2012	20120930	0.346887547859
0001002590	2012	20120930	0001064728	2012	20121231	0.365871159789
0001002590	2012	20120930	0001034842	2012	20121231	0.431527312394
0001002590	2012	20120930	0000098362	2012	20121231	0.374998233179
0001002590	2012	20120930	0001412486	2012	20121231	0.391663656724
0001002590	2012	20120930	0001384072	2012	20121231	0.404600784598
0001002590	2012	20120930	0001281198	2012	20121231	0.395400313165
0001002590	2012	20120930	0000068709	2012	20120929	0.393395007998
0001002590	2012	20120930	0000093410	2012	20121231	0.416855683171
0001002590	2012	20120930	0000789868	2012	20121231	0.338782875204
0001002590	2012	20120930	0000836429	2012	20120731	0.371214780729
0001002590	2012	20120930	0001389067	2012	20121231	0.560177417181
0001002590	2012	20120930	0000027748	2012	20120728	0.374818520419
0001002590	2012	20120930	0000746967	2012	20120930	0.613848095696
0001002590	2012	20120930	0001000228	2012	20121229	0.371825425584
0001002590	2012	20120930	0001371217	2012	20121231	0.410198000309
0001002590	2012	20120930	0001117106	2012	20121231	0.402029714955
0001002590	2012	20120930	0000093389	2012	20121231	0.360199119986
0001002590	2012	20120930	0001287808	2012	20121231	0.415390083959
0001002590	2012	20120930	0001125903	2012	20121231	0.522691902425
0001002590	2012	20120930	0001491525	2012	20120331	0.417115493678
0001002590	2012	20120930	0001111817	2012	20120630	0.368853127078
0001002590	2012	20120930	0000825324	2012	20120930	0.392302818354
0001002590	2012	20120930	0001020475	2012	20121231	0.755745992347
0001002590	2012	20120930	0001529293	2012	20120731	0.485376705258
0001002590	2012	20120930	0001551887	2012	20121031	0.428840437819
0001002590	2012	20120930	0000727510	2012	20121231	0.368268149994
0001002590	2012	20120930	0001510524	2012	20121231	0.440611908776
0001002590	2012	20120930	0001355304	2012	20121231	0.387112550827
0001002590	2012	20120930	0000041719	2012	20121231	0.349437531356
0001002590	2012	20120930	0001005284	2012	20121231	0.386115836682
0001002590	2012	20120930	0001366407	2012	20121231	0.590497326694
0001002590	2012	20120930	0001450708	2012	20121031	0.462619168103
0001002590	2012	20120930	0001530804	2012	20121231	0.396784996064
0001002590	2012	20120930	0000948426	2012	20121231	0.397068271609
0001002590	2012	20120930	0001523733	2012	20121231	0.382254876275
0000727510	2012	20121231	0001136352	2012	20120930	0.373899717853
0000727510	2012	20121231	0001064728	2012	20121231	0.305790154648
0000727510	2012	20121231	0001034842	2012	20121231	0.449637023233
0000727510	2012	20121231	0000098362	2012	20121231	0.355769876321
0000727510	2012	20121231	0001412486	2012	20121231	0.374808112135
0000727510	2012	20121231	0001384072	2012	20121231	0.423376468735
0000727510	2012	20121231	0001281198	2012	20121231	0.428240906812
0000727510	2012	20121231	0000068709	2012	20120929	0.36059575187
0000727510	2012	20121231	0000093410	2012	20121231	0.464272901076
0000727510	2012	20121231	0000789868	2012	20121231	0.282873607689
0000727510	2012	20121231	0000836429	2012	20120731	0.339320474333
0000727510	2012	20121231	0001389067	2012	20121231	0.624877923264
0000727510	2012	20121231	0000027748	2012	20120728	0.327369828621
0000727510	2012	20121231	0000746967	2012	20120930	0.638589088428
0000727510	2012	20121231	0001000228	2012	20121229	0.405106411074
0000727510	2012	20121231	0001371217	2012	20121231	0.35505831328
0000727510	2012	20121231	0001117106	2012	20121231	0.35088963836
0000727510	2012	20121231	0000093389	2012	20121231	0.414717056704
0000727510	2012	20121231	0001287808	2012	20121231	0.34476376672
0000727510	2012	20121231	0001125903	2012	20121231	0.532150438283
0000727510	2012	20121231	0001491525	2012	20120331	0.371312040366
0000727510	2012	20121231	0001111817	2012	20120630	0.315628629712
0000727510	2012	20121231	0000825324	2012	20120930	0.340440271104
0000727510	2012	20121231	0001020475	2012	20121231	0.807947101282
0000727510	2012	20121231	0001529293	2012	20120731	0.450329902371
0000727510	2012	20121231	0001551887	2012	20121031	0.377504433978
0000727510	2012	20121231	0001002590	2012	20120930	0.368268149994
0000727510	2012	20121231	0001510524	2012	20121231	0.40232508611
0000727510	2012	20121231	0001355304	2012	20121231	0.340499122695
0000727510	2012	20121231	0000041719	2012	20121231	0.378638815581
0000727510	2012	20121231	0001005284	2012	20121231	0.309776251079
0000727510	2012	20121231	0001366407	2012	20121231	0.579508948477
0000727510	2012	20121231	0001450708	2012	20121031	0.442701220874
0000727510	2012	20121231	0001530804	2012	20121231	0.394157223247
0000727510	2012	20121231	0000948426	2012	20121231	0.362817685771
0000727510	2012	20121231	0001523733	2012	20121231	0.381567701196
0001338095	2014	20141231	0000874214	2014	20150131	0.650507917195
0001338095	2014	20141231	0001439971	2014	20140430	0.393179244896
0001338095	2014	20141231	0000884269	2014	20141231	0.376524190016
0001338095	2014	20141231	0001522236	2014	20140531	0.373592540571
0001338095	2014	20141231	0001481218	2014	20141231	0.350821777529
0001338095	2014	20141231	0001062292	2014	20141231	0.369631738209
0001338095	2014	20141231	0001134765	2014	20141231	0.675162673524
0001338095	2014	20141231	0001517681	2014	20140630	0.694553366661
0001338095	2014	20141231	0001407704	2014	20140228	0.550694434357
0001338095	2014	20141231	0001594337	2014	20140930	0.728987217349
0001338095	2014	20141231	0001493563	2014	20141231	0.403829489804
0001338095	2014	20141231	0001002037	2014	20141003	0.447921935075
0001338095	2014	20141231	0000277058	2014	20140430	0.459164345208
0001338095	2014	20141231	0001060409	2014	20141231	0.404074506369
0001338095	2014	20141231	0000315189	2014	20141031	0.536920285082
0001338095	2014	20141231	0001433966	2014	20140630	0.400058751148
0001338095	2014	20141231	0001031623	2014	20141231	0.447047980412
0001510524	2012	20121231	0001136352	2012	20120930	0.383802042887
0001510524	2012	20121231	0001064728	2012	20121231	0.36964426827
0001510524	2012	20121231	0001034842	2012	20121231	0.536075026893
0001510524	2012	20121231	0000098362	2012	20121231	0.401277439498
0001510524	2012	20121231	0001412486	2012	20121231	0.378971089252
0001510524	2012	20121231	0001384072	2012	20121231	0.466133407726
0001510524	2012	20121231	0001281198	2012	20121231	0.440242612561
0001510524	2012	20121231	0000068709	2012	20120929	0.413379406208
0001510524	2012	20121231	0000093410	2012	20121231	0.477083797444
0001510524	2012	20121231	0000789868	2012	20121231	0.356760130108
0001510524	2012	20121231	0000836429	2012	20120731	0.411507483755
0001510524	2012	20121231	0001389067	2012	20121231	0.622983610066
0001510524	2012	20121231	0000027748	2012	20120728	0.382952648012
0001510524	2012	20121231	0000746967	2012	20120930	0.602255394849
0001510524	2012	20121231	0001000228	2012	20121229	0.470822684714
0001510524	2012	20121231	0001371217	2012	20121231	0.389435036114
0001510524	2012	20121231	0001117106	2012	20121231	0.403198801753
0001510524	2012	20121231	0000093389	2012	20121231	0.458342425764
0001510524	2012	20121231	0001287808	2012	20121231	0.395349923336
0001510524	2012	20121231	0001125903	2012	20121231	0.592730066574
0001510524	2012	20121231	0001491525	2012	20120331	0.388657673271
0001510524	2012	20121231	0001111817	2012	20120630	0.357609722172
0001510524	2012	20121231	0000825324	2012	20120930	0.37468486004
0001510524	2012	20121231	0001020475	2012	20121231	0.813082040055
0001510524	2012	20121231	0001529293	2012	20120731	0.439432327748
0001510524	2012	20121231	0001551887	2012	20121031	0.391618651689
0001510524	2012	20121231	0001002590	2012	20120930	0.440611908776
0001510524	2012	20121231	0000727510	2012	20121231	0.40232508611
0001510524	2012	20121231	0001355304	2012	20121231	0.382167494343
0001510524	2012	20121231	0000041719	2012	20121231	0.378121835531
0001510524	2012	20121231	0001005284	2012	20121231	0.360787306024
0001510524	2012	20121231	0001366407	2012	20121231	0.610328018332
0001510524	2012	20121231	0001450708	2012	20121031	0.452588828143
0001510524	2012	20121231	0001530804	2012	20121231	0.450687454175
0001510524	2012	20121231	0000948426	2012	20121231	0.454839106521
0001510524	2012	20121231	0001523733	2012	20121231	0.407475084803
0000833640	2015	20151231	0001419275	2015	20151231	0.957763490859
0000833640	2015	20151231	0001322952	2015	20151231	0.372764967433
0000833640	2015	20151231	0000102037	2015	20150331	0.349411260222
0000833640	2015	20151231	0001533998	2015	20151231	0.303403349902
0000833640	2015	20151231	0000315958	2015	20151231	0.407492269774
0000833640	2015	20151231	0000353020	2015	20151231	0.350511738806
0000833640	2015	20151231	0001567771	2015	20151231	0.33699379431
0000833640	2015	20151231	0000909724	2015	20151231	0.419609050015
0000833640	2015	20151231	0000949157	2015	20151231	0.799406796146
0000833640	2015	20151231	0001351051	2015	20151231	0.335478959971
0000833640	2015	20151231	0001296205	2015	20151231	0.338251895869
0000833640	2015	20151231	0000887969	2015	20151231	0.324432992382
0000833640	2015	20151231	0001035983	2015	20151231	0.437558226367
0000833640	2015	20151231	0001040896	2015	20151231	0.366850097116
0000833640	2015	20151231	0000351789	2015	20151231	0.709036587667
0000833640	2015	20151231	0001623919	2015	20151231	0.296600863401
0000833640	2015	20151231	0000082166	2015	20150131	0.347501685694
0000833640	2015	20151231	0000093556	2015	20160102	0.296764587753
0000833640	2015	20151231	0001407038	2015	20151231	0.323013857822
0000833640	2015	20151231	0001314196	2015	20151231	0.338116970305
0000833640	2015	20151231	0001568385	2015	20151231	0.716040332321
0000833640	2015	20151231	0001594204	2015	20151231	0.344099054635
0001594337	2014	20140930	0000874214	2014	20150131	0.650476318725
0001594337	2014	20140930	0001439971	2014	20140430	0.75364533789
0001594337	2014	20140930	0000884269	2014	20141231	0.757223511159
0001594337	2014	20140930	0001522236	2014	20140531	0.728161468847
0001594337	2014	20140930	0001481218	2014	20141231	0.642240610771
0001594337	2014	20140930	0001062292	2014	20141231	0.709690332096
0001594337	2014	20140930	0001134765	2014	20141231	0.89795872618
0001594337	2014	20140930	0001517681	2014	20140630	0.82307272582
0001594337	2014	20140930	0001407704	2014	20140228	0.824398587717
0001594337	2014	20140930	0001338095	2014	20141231	0.728987217349
0001594337	2014	20140930	0001493563	2014	20141231	0.717110349859
0001594337	2014	20140930	0001002037	2014	20141003	0.738896652753
0001594337	2014	20140930	0000277058	2014	20140430	0.762484093387
0001594337	2014	20140930	0001060409	2014	20141231	0.751540402831
0001594337	2014	20140930	0000315189	2014	20141031	0.807299580862
0001594337	2014	20140930	0001433966	2014	20140630	0.762646437234
0001594337	2014	20140930	0001031623	2014	20141231	0.724871807747
0001391798	2013	20131231	0001285543	2013	20131231	0.529312228524
0001391798	2013	20131231	0001308027	2013	20131231	0.477166522803
0001391798	2013	20131231	0000899597	2013	20130630	0.956844179777
0001391798	2013	20131231	0001433821	2013	20130131	0.623304204605
0001391798	2013	20131231	0000094784	2013	20131231	0.517409133568
0001391798	2013	20131231	0001160791	2013	20131231	0.49832124939
0001391798	2013	20131231	0001488917	2013	20130630	0.465716203996
0001391798	2013	20131231	0000102109	2013	20130331	0.470228479169
0001391798	2013	20131231	0001513403	2013	20131130	0.520805307714
0001391798	2013	20131231	0001359699	2013	20130831	0.479406767658
0000887969	2015	20151231	0001419275	2015	20151231	0.945395767548
0000887969	2015	20151231	0001322952	2015	20151231	0.364828806141
0000887969	2015	20151231	0000102037	2015	20150331	0.336417548905
0000887969	2015	20151231	0001533998	2015	20151231	0.286413271016
0000887969	2015	20151231	0000315958	2015	20151231	0.392255727275
0000887969	2015	20151231	0000353020	2015	20151231	0.408551785179
0000887969	2015	20151231	0001567771	2015	20151231	0.321675710603
0000887969	2015	20151231	0000909724	2015	20151231	0.360764162614
0000887969	2015	20151231	0000949157	2015	20151231	0.75279403771
0000887969	2015	20151231	0001351051	2015	20151231	0.30344888389
0000887969	2015	20151231	0001296205	2015	20151231	0.280106896758
0000887969	2015	20151231	0000833640	2015	20151231	0.324432992382
0000887969	2015	20151231	0001035983	2015	20151231	0.360898751751
0000887969	2015	20151231	0001040896	2015	20151231	0.344274202806
0000887969	2015	20151231	0000351789	2015	20151231	0.701023210933
0000887969	2015	20151231	0001623919	2015	20151231	0.289898236884
0000887969	2015	20151231	0000082166	2015	20150131	0.294450022857
0000887969	2015	20151231	0000093556	2015	20160102	0.267820730901
0000887969	2015	20151231	0001407038	2015	20151231	0.335987318127
0000887969	2015	20151231	0001314196	2015	20151231	0.345525837568
0000887969	2015	20151231	0001568385	2015	20151231	0.641936732271
0000887969	2015	20151231	0001594204	2015	20151231	0.321893211114
0001493563	2014	20141231	0000874214	2014	20150131	0.640316974558
0001493563	2014	20141231	0001439971	2014	20140430	0.370340375308
0001493563	2014	20141231	0000884269	2014	20141231	0.390185552021
0001493563	2014	20141231	0001522236	2014	20140531	0.358744824359
0001493563	2014	20141231	0001481218	2014	20141231	0.296984274996
0001493563	2014	20141231	0001062292	2014	20141231	0.326838585847
0001493563	2014	20141231	0001134765	2014	20141231	0.708715408959
0001493563	2014	20141231	0001517681	2014	20140630	0.732860836414
0001493563	2014	20141231	0001407704	2014	20140228	0.514149540601
0001493563	2014	20141231	0001338095	2014	20141231	0.403829489804
0001493563	2014	20141231	0001594337	2014	20140930	0.717110349859
0001493563	2014	20141231	0001002037	2014	20141003	0.4040454154
0001493563	2014	20141231	0000277058	2014	20140430	0.370519409752
0001493563	2014	20141231	0001060409	2014	20141231	0.341341730949
0001493563	2014	20141231	0000315189	2014	20141031	0.460283053723
0001493563	2014	20141231	0001433966	2014	20140630	0.338245233961
0001493563	2014	20141231	0001031623	2014	20141231	0.385582270349
0001002037	2014	20141003	0000874214	2014	20150131	0.669482670478
0001002037	2014	20141003	0001439971	2014	20140430	0.392980159519
0001002037	2014	20141003	0000884269	2014	20141231	0.457437593704
0001002037	2014	20141003	0001522236	2014	20140531	0.432253368014
0001002037	2014	20141003	0001481218	2014	20141231	0.394721375598
0001002037	2014	20141003	0001062292	2014	20141231	0.392276686064
0001002037	2014	20141003	0001134765	2014	20141231	0.732754388295
0001002037	2014	20141003	0001517681	2014	20140630	0.761443328032
0001002037	2014	20141003	0001407704	2014	20140228	0.595426600083
0001002037	2014	20141003	0001338095	2014	20141231	0.447921935075
0001002037	2014	20141003	0001594337	2014	20140930	0.738896652753
0001002037	2014	20141003	0001493563	2014	20141231	0.4040454154
0001002037	2014	20141003	0000277058	2014	20140430	0.369261424763
0001002037	2014	20141003	0001060409	2014	20141231	0.421478184865
0001002037	2014	20141003	0000315189	2014	20141031	0.483543525484
0001002037	2014	20141003	0001433966	2014	20140630	0.435736797584
0001002037	2014	20141003	0001031623	2014	20141231	0.383540243342
0001488917	2013	20130630	0001285543	2013	20131231	0.351263051744
0001488917	2013	20130630	0001308027	2013	20131231	0.364196387803
0001488917	2013	20130630	0000899597	2013	20130630	0.886859300421
0001488917	2013	20130630	0001433821	2013	20130131	0.545002976988
0001488917	2013	20130630	0000094784	2013	20131231	0.386036426132
0001488917	2013	20130630	0001160791	2013	20131231	0.377420767184
0001488917	2013	20130630	0001391798	2013	20131231	0.465716203996
0001488917	2013	20130630	0000102109	2013	20130331	0.337636558271
0001488917	2013	20130630	0001513403	2013	20131130	0.378602791195
0001488917	2013	20130630	0001359699	2013	20130831	0.438154484107
0001355304	2012	20121231	0001136352	2012	20120930	0.392550182105
0001355304	2012	20121231	0001064728	2012	20121231	0.362850927988
0001355304	2012	20121231	0001034842	2012	20121231	0.489337097978
0001355304	2012	20121231	0000098362	2012	20121231	0.381393525964
0001355304	2012	20121231	0001412486	2012	20121231	0.371886828492
0001355304	2012	20121231	0001384072	2012	20121231	0.429573124346
0001355304	2012	20121231	0001281198	2012	20121231	0.389443649709
0001355304	2012	20121231	0000068709	2012	20120929	0.385749103021
0001355304	2012	20121231	0000093410	2012	20121231	0.45523209765
0001355304	2012	20121231	0000789868	2012	20121231	0.327464949019
0001355304	2012	20121231	0000836429	2012	20120731	0.329115346925
0001355304	2012	20121231	0001389067	2012	20121231	0.609352251951
0001355304	2012	20121231	0000027748	2012	20120728	0.352930425601
0001355304	2012	20121231	0000746967	2012	20120930	0.658758399186
0001355304	2012	20121231	0001000228	2012	20121229	0.437626785963
0001355304	2012	20121231	0001371217	2012	20121231	0.375545285095
0001355304	2012	20121231	0001117106	2012	20121231	0.334821422663
0001355304	2012	20121231	0000093389	2012	20121231	0.421611059946
0001355304	2012	20121231	0001287808	2012	20121231	0.369856094592
0001355304	2012	20121231	0001125903	2012	20121231	0.542831348071
0001355304	2012	20121231	0001491525	2012	20120331	0.365617701435
0001355304	2012	20121231	0001111817	2012	20120630	0.335357815018
0001355304	2012	20121231	0000825324	2012	20120930	0.338569021634
0001355304	2012	20121231	0001020475	2012	20121231	0.828724013368
0001355304	2012	20121231	0001529293	2012	20120731	0.449549929872
0001355304	2012	20121231	0001551887	2012	20121031	0.370000878588
0001355304	2012	20121231	0001002590	2012	20120930	0.387112550827
0001355304	2012	20121231	0000727510	2012	20121231	0.340499122695
0001355304	2012	20121231	0001510524	2012	20121231	0.382167494343
0001355304	2012	20121231	0000041719	2012	20121231	0.372283759823
0001355304	2012	20121231	0001005284	2012	20121231	0.339344560237
0001355304	2012	20121231	0001366407	2012	20121231	0.55130687959
0001355304	2012	20121231	0001450708	2012	20121031	0.429349966934
0001355304	2012	20121231	0001530804	2012	20121231	0.386567499446
0001355304	2012	20121231	0000948426	2012	20121231	0.391234824893
0001355304	2012	20121231	0001523733	2012	20121231	0.410332888189
0001123493	2011	20111231	0001137411	2011	20110930	0.3610050967
0001123493	2011	20111231	0000946454	2011	20111231	0
0001123493	2011	20111231	0000906193	2011	20110930	0.394025317612
0000041719	2012	20121231	0001136352	2012	20120930	0.323143394524
0000041719	2012	20121231	0001064728	2012	20121231	0.347548500413
0000041719	2012	20121231	0001034842	2012	20121231	0.429484140581
0000041719	2012	20121231	0000098362	2012	20121231	0.361201349385
0000041719	2012	20121231	0001412486	2012	20121231	0.341561258526
0000041719	2012	20121231	0001384072	2012	20121231	0.38430747561
0000041719	2012	20121231	0001281198	2012	20121231	0.376981756728
0000041719	2012	20121231	0000068709	2012	20120929	0.399035547224
0000041719	2012	20121231	0000093410	2012	20121231	0.403453805516
0000041719	2012	20121231	0000789868	2012	20121231	0.308949803745
0000041719	2012	20121231	0000836429	2012	20120731	0.373535928801
0000041719	2012	20121231	0001389067	2012	20121231	0.573136341613
0000041719	2012	20121231	0000027748	2012	20120728	0.366647956742
0000041719	2012	20121231	0000746967	2012	20120930	0.569528361028
0000041719	2012	20121231	0001000228	2012	20121229	0.365992113189
0000041719	2012	20121231	0001371217	2012	20121231	0.38376725146
0000041719	2012	20121231	0001117106	2012	20121231	0.397740908123
0000041719	2012	20121231	0000093389	2012	20121231	0.323033754099
0000041719	2012	20121231	0001287808	2012	20121231	0.405991942164
0000041719	2012	20121231	0001125903	2012	20121231	0.55533811732
0000041719	2012	20121231	0001491525	2012	20120331	0.403029776827
0000041719	2012	20121231	0001111817	2012	20120630	0.35213186331
0000041719	2012	20121231	0000825324	2012	20120930	0.374428355857
0000041719	2012	20121231	0001020475	2012	20121231	0.760021383612
0000041719	2012	20121231	0001529293	2012	20120731	0.456206342481
0000041719	2012	20121231	0001551887	2012	20121031	0.381957098936
0000041719	2012	20121231	0001002590	2012	20120930	0.349437531356
0000041719	2012	20121231	0000727510	2012	20121231	0.378638815581
0000041719	2012	20121231	0001510524	2012	20121231	0.378121835531
0000041719	2012	20121231	0001355304	2012	20121231	0.372283759823
0000041719	2012	20121231	0001005284	2012	20121231	0.356826588174
0000041719	2012	20121231	0001366407	2012	20121231	0.579868002029
0000041719	2012	20121231	0001450708	2012	20121031	0.438677274964
0000041719	2012	20121231	0001530804	2012	20121231	0.400441511693
0000041719	2012	20121231	0000948426	2012	20121231	0.412709607106
0000041719	2012	20121231	0001523733	2012	20121231	0.352469032419
0001128928	2010	20110101	0000780571	2010	20101231	0.430225473696
0001128928	2010	20110101	0000031235	2010	20101231	0.37986621461
0001128928	2010	20110101	0000745732	2010	20110129	0.485124563123
0001128928	2010	20110101	0000931015	2010	20101231	0.431081682184
0000102109	2013	20130331	0001285543	2013	20131231	0.37182024418
0000102109	2013	20130331	0001308027	2013	20131231	0.404720906333
0000102109	2013	20130331	0000899597	2013	20130630	0.840774178893
0000102109	2013	20130331	0001433821	2013	20130131	0.51313560803
0000102109	2013	20130331	0000094784	2013	20131231	0.371107892548
0000102109	2013	20130331	0001160791	2013	20131231	0.398365693123
0000102109	2013	20130331	0001391798	2013	20131231	0.470228479169
0000102109	2013	20130331	0001488917	2013	20130630	0.337636558271
0000102109	2013	20130331	0001513403	2013	20131130	0.412461295052
0000102109	2013	20130331	0001359699	2013	20130831	0.42993469023
0001035983	2015	20151231	0001419275	2015	20151231	0.960537394299
0001035983	2015	20151231	0001322952	2015	20151231	0.424604241829
0001035983	2015	20151231	0000102037	2015	20150331	0.409330485645
0001035983	2015	20151231	0001533998	2015	20151231	0.402117434557
0001035983	2015	20151231	0000315958	2015	20151231	0.441228795181
0001035983	2015	20151231	0000353020	2015	20151231	0.453382294823
0001035983	2015	20151231	0001567771	2015	20151231	0.444506290564
0001035983	2015	20151231	0000909724	2015	20151231	0.368583345052
0001035983	2015	20151231	0000949157	2015	20151231	0.75731306705
0001035983	2015	20151231	0001351051	2015	20151231	0.372622859572
0001035983	2015	20151231	0001296205	2015	20151231	0.417971021831
0001035983	2015	20151231	0000833640	2015	20151231	0.437558226367
0001035983	2015	20151231	0000887969	2015	20151231	0.360898751751
0001035983	2015	20151231	0001040896	2015	20151231	0.462287926459
0001035983	2015	20151231	0000351789	2015	20151231	0.780810767748
0001035983	2015	20151231	0001623919	2015	20151231	0.377158456278
0001035983	2015	20151231	0000082166	2015	20150131	0.381283172392
0001035983	2015	20151231	0000093556	2015	20160102	0.361046978945
0001035983	2015	20151231	0001407038	2015	20151231	0.42565250775
0001035983	2015	20151231	0001314196	2015	20151231	0.41912132417
0001035983	2015	20151231	0001568385	2015	20151231	0.689969146539
0001035983	2015	20151231	0001594204	2015	20151231	0.385093524309
0001513403	2013	20131130	0001285543	2013	20131231	0.347043072919
0001513403	2013	20131130	0001308027	2013	20131231	0.419506545274
0001513403	2013	20131130	0000899597	2013	20130630	0.881607145603
0001513403	2013	20131130	0001433821	2013	20130131	0.502348284407
0001513403	2013	20131130	0000094784	2013	20131231	0.422906065589
0001513403	2013	20131130	0001160791	2013	20131231	0.403654750045
0001513403	2013	20131130	0001391798	2013	20131231	0.520805307714
0001513403	2013	20131130	0001488917	2013	20130630	0.378602791195
0001513403	2013	20131130	0000102109	2013	20130331	0.412461295052
0001513403	2013	20131130	0001359699	2013	20130831	0.421904595783
0001040896	2015	20151231	0001419275	2015	20151231	0.956458866133
0001040896	2015	20151231	0001322952	2015	20151231	0.380105327835
0001040896	2015	20151231	0000102037	2015	20150331	0.382179132038
0001040896	2015	20151231	0001533998	2015	20151231	0.312532932755
0001040896	2015	20151231	0000315958	2015	20151231	0.370584439512
0001040896	2015	20151231	0000353020	2015	20151231	0.418586371868
0001040896	2015	20151231	0001567771	2015	20151231	0.37767387577
0001040896	2015	20151231	0000909724	2015	20151231	0.446959296579
0001040896	2015	20151231	0000949157	2015	20151231	0.781932670263
0001040896	2015	20151231	0001351051	2015	20151231	0.348877443959
0001040896	2015	20151231	0001296205	2015	20151231	0.327866160062
0001040896	2015	20151231	0000833640	2015	20151231	0.366850097116
0001040896	2015	20151231	0000887969	2015	20151231	0.344274202806
0001040896	2015	20151231	0001035983	2015	20151231	0.462287926459
0001040896	2015	20151231	0000351789	2015	20151231	0.681973504585
0001040896	2015	20151231	0001623919	2015	20151231	0.359694664716
0001040896	2015	20151231	0000082166	2015	20150131	0.355932058964
0001040896	2015	20151231	0000093556	2015	20160102	0.333134322052
0001040896	2015	20151231	0001407038	2015	20151231	0.338916016754
0001040896	2015	20151231	0001314196	2015	20151231	0.347113268872
0001040896	2015	20151231	0001568385	2015	20151231	0.662500357375
0001040896	2015	20151231	0001594204	2015	20151231	0.352905133248
0001005284	2012	20121231	0001136352	2012	20120930	0.335547586211
0001005284	2012	20121231	0001064728	2012	20121231	0.306545580246
0001005284	2012	20121231	0001034842	2012	20121231	0.444099355016
0001005284	2012	20121231	0000098362	2012	20121231	0.338404257027
0001005284	2012	20121231	0001412486	2012	20121231	0.352086959917
0001005284	2012	20121231	0001384072	2012	20121231	0.424203843673
0001005284	2012	20121231	0001281198	2012	20121231	0.394562687132
0001005284	2012	20121231	0000068709	2012	20120929	0.327952410052
0001005284	2012	20121231	0000093410	2012	20121231	0.459454056764
